1	57351559
1	57351581
1	57351588
1	57351740
1	57372304
1	57372327
1	57372361
1	57372433
1	57372463
1	57372469
1	57372493
1	57373600
1	57373680
1	57373717
1	57373737
1	57373778
1	57373798
1	57373818
1	57378008
1	57378009
1	57378035
1	57378119
1	57378149
1	57378150
1	57378171
1	57378173
1	57378217
1	57378246
1	57378330
1	57378334
1	57378345
1	57378357
1	57378371
1	57383315
1	57383353
1	57383357
1	57383358
1	57383377
1	57383382
1	57383432
1	114448197
1	114448345
1	114450678
1	114453619
1	114453627
1	114454426
1	114454598
1	114454742
1	202300939
1	202300950
1	202300963
1	202301058
1	202301071
1	202301107
1	202301113
1	202301123
1	202301126
1	202301127
1	202302232
1	202302317
1	202302364
1	202302444
1	202302448
1	202302450
1	202302496
1	202304056
1	202304077
1	202304082
1	202304124
1	202304178
1	202304230
1	202304249
1	202304840
2	47630353
2	47630436
2	47637439
2	47643457
2	47643518
2	47643520
2	47643530
2	47656968
2	47656980
2	47657023
2	47657079
2	47657110
2	47657113
2	47657115
2	47690264
2	47690298
2	47690302
2	47702189
2	47703379
2	47703405
2	47703500
2	47703507
2	47703705
2	47705292
2	47705428
2	47705575
2	47707923
2	47707924
2	47707939
2	47708002
2	47708006
2	47708009
2	47708010
2	47708032
2	47708037
2	47708040
2	48018030
2	48018081
2	48018236
2	48018275
2	48018313
2	48018314
2	48023115
2	48025686
2	48025694
2	48025701
2	48025764
2	48025785
2	48025989
2	48026006
2	48026067
2	48026106
2	48026298
2	48026308
2	48026430
2	48026467
2	48026493
2	48026630
2	48026648
2	48027162
2	48027276
2	48027283
2	48027367
2	48027375
2	48027574
2	48027612
2	48027755
2	48027946
2	48028171
2	48028211
2	48028244
2	48028246
2	48030600
2	48030632
2	48030639
2	48030690
2	48030692
2	48030712
2	48030834
2	48030838
2	48032000
2	48032033
2	48032150
2	48032717
2	48032874
2	48032878
2	48032908
2	48032937
2	48033272
2	48033273
2	48033399
2	48033511
2	48033529
2	48033530
2	48033546
2	48033551
2	48033719
2	48033720
2	48033734
2	48033750
2	48033789
2	48033791
2	48033800
2	48033819
2	48033981
2	48033986
2	58388729
2	58390384
2	58390396
2	58390397
2	58390426
2	58390511
2	58390514
2	58390538
2	58390547
2	58390679
2	58392675
2	58392732
2	58392789
2	58392797
2	58392834
2	58392848
2	58392856
2	58425733
2	58425736
2	58431308
2	58449041
2	58453884
2	58453886
2	58453905
2	58453909
2	58453930
2	58459152
2	58459165
2	58459181
2	58459216
2	58459232
2	58459248
2	58459252
2	58459277
2	58468447
2	58468462
2	120124917
2	120125196
2	120125197
2	120125752
2	120125910
2	120125936
2	120128318
2	120128323
2	120128332
2	120128431
2	120128447
2	120129841
2	120129907
2	162851433
2	162851551
2	162851554
2	162851712
2	162851876
2	162851893
2	162862142
2	162862158
2	162862202
2	162862211
2	162862328
2	162865068
2	162865112
2	162865124
2	162865133
2	162865696
2	162865724
2	162865748
2	162865751
2	162865783
2	162865823
2	162865833
2	162868431
2	162870862
2	162870888
2	162870926
2	162871013
2	162873303
2	162875213
2	162875216
2	162875341
2	162875349
2	162875388
2	162875814
2	162875824
2	162875843
2	162875910
2	162881475
2	162890175
2	162890176
2	162890217
2	162891652
2	162891665
2	162891674
2	162891709
2	162891828
2	162891848
2	162894686
2	162894812
2	162894825
2	162894987
2	162894989
2	162895549
2	162895569
2	162903988
2	162903996
2	162904013
2	162929922
2	162929955
2	162929979
2	176958118
2	176958450
2	176959349
2	216974219
2	216977701
2	216977818
2	216977822
2	216977837
2	216977883
2	216977894
2	216981455
2	216981460
2	216981486
2	216981493
2	216982452
2	216982483
2	216982560
2	216983791
2	216983799
2	216983859
2	216983881
2	216983882
2	216986695
2	216986739
2	216986833
2	216990694
2	216990698
2	216990707
2	216990754
2	216990769
2	216990771
2	216990772
2	216995636
2	216995680
2	216995685
2	216995711
2	216995728
2	216996983
2	216996993
2	216997006
2	216997007
2	216997109
2	216997135
2	216997148
2	216997162
2	216997173
2	216997186
2	217001792
2	217001845
2	217001870
2	217001882
2	217001982
2	217001986
2	217002841
2	217002850
2	217002851
2	217005902
2	217005903
2	217005905
2	217005911
2	217006020
2	217006021
2	217006038
2	217006039
2	217006049
2	217012735
2	217012739
2	217012773
2	217012901
2	217012914
2	217012917
2	217012977
2	217013058
2	217013070
2	217024771
2	217024851
2	217024871
2	217024895
2	217026638
2	217026645
2	217026647
2	217026649
2	217026691
2	217026811
2	217054961
2	217055100
2	217057168
2	217057176
2	217057335
2	217057367
2	217057371
2	217059661
2	217059672
2	217059746
2	217059748
2	217069101
2	217069148
2	217069151
2	217069179
2	217069876
2	217542701
2	217542785
2	217542860
2	217542876
2	217543499
2	217543541
2	217543633
2	219941035
2	219941063
2	219941101
2	219941173
2	219941227
2	219941939
2	219941946
2	219942026
2	219942045
2	219942093
2	219942108
2	219942113
2	220011347
2	220011430
2	220011537
2	220012287
2	220012289
2	220012526
2	220012576
2	220022326
2	220022435
2	220023028
2	220023045
2	220466152
2	220466229
2	220466292
2	220466344
2	220466431
2	220466634
2	220467037
2	220467038
2	220467043
2	220467050
2	220467064
2	220467067
2	220467068
2	220467444
2	220467546
2	220470455
2	220470499
2	220470500
2	220470710
2	220471243
2	220471252
2	220471854
2	220471873
2	220471876
2	220471879
2	220471884
2	220471902
2	220471915
2	220473355
2	220473929
2	220473943
2	220473998
2	220474048
2	220474315
2	220476287
2	220476293
2	220476306
2	220477804
2	220478593
2	220478600
2	220478602
2	220478605
2	220478941
2	220479686
2	220479787
2	220479894
2	220479951
2	220480009
2	220480033
2	220480043
2	220480046
2	220480924
2	220480925
2	237233400
2	237233447
2	237233462
2	237233476
2	237239930
2	237240009
2	237240262
2	237246664
2	237246665
2	237246670
2	237246677
2	237246738
2	237246803
2	237246827
2	237246927
2	237246931
2	237253171
2	237253172
2	237253304
2	237272420
2	237272570
2	237272582
2	237272630
2	237276817
2	237276881
2	237285889
2	237289197
2	237289263
2	237300648
2	237300677
2	237300701
2	237300843
2	237300855
2	237307967
2	237307982
2	237308066
2	237349715
2	237349758
2	237349797
2	237349811
2	237373960
2	237373961
2	237374023
2	237374060
2	237374287
2	237374309
2	237396572
2	237396587
2	237396748
2	237402564
2	237402565
2	237402573
2	237402611
2	237402612
2	237405624
2	237405632
2	237405689
2	237405693
2	237405713
2	237405766
2	237405878
2	237406091
2	237406113
2	237412120
2	237412168
3	10070262
3	10070290
3	10070298
3	10070336
3	10070417
3	10070427
3	10070449
3	10070454
3	10070469
3	10074646
3	10076150
3	10076192
3	10076228
3	10076232
3	10076326
3	10076340
3	10076369
3	10076965
3	10076971
3	10077943
3	10077955
3	10078005
3	10080929
3	10080940
3	10080950
3	10080987
3	10081020
3	10081055
3	10081098
3	10081117
3	10081374
3	10081411
3	10081426
3	10081443
3	10081525
3	10081545
3	10081551
3	10081572
3	10083421
3	10084224
3	10084355
3	10084378
3	10084828
3	10085035
3	10085130
3	10085153
3	10085223
3	10088330
3	10088332
3	10094013
3	10094159
3	10094276
3	10094307
3	10094311
3	10102019
3	10102041
3	10102078
3	10102105
3	10102125
3	10106539
3	10107087
3	10107495
3	10107508
3	10107520
3	10107578
3	10107617
3	10107654
3	10107661
3	10107665
3	10107699
3	10108911
3	10115019
3	10115033
3	10115043
3	10115074
3	10116162
3	10116172
3	10116208
3	10119751
3	10119752
3	10119757
3	10119778
3	10119845
3	10122739
3	10122745
3	10122758
3	10122832
3	10122842
3	10122890
3	10122927
3	10123063
3	10123070
3	10123125
3	10123148
3	10127470
3	10127514
3	10127542
3	10130222
3	10130266
3	10130267
3	10130341
3	10130364
3	10130399
3	10130470
3	10130516
3	10131943
3	10131959
3	10132028
3	10133949
3	10134952
3	10136073
3	10136817
3	10136920
3	10136988
3	10136993
3	10137008
3	10137020
3	10137023
3	10137033
3	10138032
3	10138069
3	10138154
3	10138155
3	10138158
3	10140257
3	10140344
3	10140570
3	10140647
3	10140671
3	10140672
3	10140676
3	10142841
3	10142949
3	37035032
3	37035080
3	37038160
3	37045820
3	37045863
3	37045946
3	37045987
3	37050254
3	37050325
3	37053486
3	37053505
3	37053528
3	37053550
3	37053568
3	37053625
3	37055975
3	37058934
3	37058951
3	37058952
3	37058954
3	37059068
3	37059106
3	37059129
3	37061779
3	37061796
3	37067306
3	37067410
3	37070106
3	37070221
3	37070393
3	37081656
3	37081661
3	37083840
3	37083848
3	37088991
3	37089037
3	37089086
3	37089130
3	37089131
3	37090070
3	37090451
3	37090501
3	37090508
3	37090526
3	37092019
3	37092025
3	37512575
3	37512606
3	37512646
3	37512647
3	37514809
3	37514842
3	37522828
3	37522831
3	37522875
3	37522898
3	37523076
3	37523079
3	37535984
3	37536020
3	37536056
3	37536097
3	37544737
3	37547444
3	37547453
3	37547461
3	37547501
3	37547523
3	37547549
3	37547553
3	37547623
3	37547624
3	37549983
3	37550070
3	37550071
3	37550075
3	37550177
3	37555218
3	37555282
3	37555387
3	37555408
3	37555427
3	37559040
3	37559145
3	37559151
3	37560675
3	37560676
3	37560680
3	37560708
3	37560727
3	37560735
3	37560813
3	37560819
3	37560842
3	37564956
3	37565004
3	37565072
3	37565110
3	37565130
3	37565153
3	37567630
3	37583941
3	37584049
3	37584061
3	37584086
3	37670670
3	37670679
3	37670694
3	37670707
3	37670752
3	37670876
3	37695260
3	37695304
3	37725515
3	37774052
3	37774054
3	37774056
3	37774059
3	37774130
3	37774138
3	37774257
3	37774340
3	37774342
3	37774356
3	37774360
3	37774363
3	37774388
3	37774394
3	37774395
3	37774398
3	37774399
3	37774469
3	37774470
3	37774475
3	37778324
3	37778481
3	37778528
3	37778536
3	37783192
3	37783209
3	37783235
3	37783344
3	37785374
3	37785454
3	37819040
3	37821351
3	37821368
3	37821402
3	37821466
3	37821474
3	37821516
3	37821519
3	37821526
3	37821542
3	37845356
3	37845391
3	37845418
3	37860417
3	37860424
3	142168274
3	142168282
3	142172019
3	142172024
3	142172028
3	142176383
3	142176557
3	142176571
3	142176574
3	142176575
3	142176576
3	142177650
3	142177674
3	142177736
3	142177793
3	142177866
3	142178003
3	142178071
3	142178080
3	142178118
3	142178144
3	142180869
3	142180916
3	142180969
3	142180974
3	142185343
3	142185344
3	142185362
3	142185363
3	142185377
3	142185382
3	142185385
3	142185394
3	142188151
3	142188170
3	142188222
3	142188237
3	142188379
3	142188390
3	142188392
3	142188400
3	142188401
3	142188883
3	142188892
3	142188898
3	142188903
3	142188914
3	142188928
3	142188965
3	142188981
3	142189002
3	142204011
3	142204013
3	142211974
3	142212021
3	142212029
3	142212034
3	142212051
3	142212057
3	142212065
3	142212102
3	142215810
3	142215992
3	142217534
3	142217537
3	142218543
3	142218557
3	142222087
3	142222139
3	142222145
3	142222156
3	142222284
3	142223958
3	142223980
3	142224018
3	142226711
3	142226722
3	142226730
3	142226833
3	142231108
3	142232343
3	142232378
3	142232385
3	142232406
3	142232408
3	142232427
3	142238536
3	142238550
3	142238570
3	142241698
3	142242935
3	142242985
3	142242996
3	142253994
3	142254008
3	142254055
3	142255063
3	142255077
3	142255090
3	142255122
3	142257470
3	142259726
3	142259786
3	142259800
3	142259813
3	142259814
3	142259875
3	142259884
3	142259890
3	142259898
3	142259907
3	142259908
3	142261505
3	142266439
3	142266473
3	142266514
3	142266533
3	142266537
3	142266587
3	142266683
3	142266727
3	142266770
3	142266778
3	142266796
3	142268445
3	142268449
3	142268503
3	142268505
3	142268956
3	142269004
3	142269075
3	142269076
3	142269078
3	142269086
3	142269106
3	142269127
3	142269150
3	142271953
3	142272098
3	142272207
3	142272221
3	142272230
3	142272607
3	142274667
3	142274712
3	142274761
3	142274841
3	142274851
3	142274855
3	142274892
3	142274937
3	142274994
3	142277536
3	142277630
3	142277648
3	142277675
3	142278071
3	142278145
3	142278335
3	142279079
3	142280108
3	142280204
3	142280219
3	142280237
3	142280238
3	142281050
3	142281260
3	142281551
3	142281612
3	142281747
3	142281807
3	142284977
3	142284983
3	142284987
3	142284992
3	142285017
3	142285039
3	142285048
3	142285059
3	142285069
3	142285092
3	148711916
3	148712019
3	148712035
3	148714060
3	148714104
3	148714120
3	148714412
3	148714649
3	148714662
3	148714668
3	148727061
3	148727133
3	148727217
3	148741874
3	148744197
3	148744198
4	47853117
4	47853151
4	47853165
4	47853189
4	47853202
4	47853843
4	47853895
4	47853989
4	47864742
4	47864759
4	47864875
4	47881146
4	47881167
4	47881191
4	47881245
4	47886319
4	47886427
4	47886470
4	47886475
4	47887467
4	47887536
4	47887633
4	47887736
4	47887991
4	47888019
4	47892583
4	47892711
4	47896161
4	47896174
4	47896215
4	47896230
4	47896238
4	47898491
4	47898523
4	47898575
4	47898663
4	47905296
4	47905327
4	47915956
4	47915972
4	47916049
4	47916050
4	47916066
4	47916067
4	47916091
4	47916119
4	57265262
4	57265264
4	57265270
4	57265274
4	57265282
4	57265299
4	57265324
4	57265340
4	57265555
4	57266932
4	57266959
4	57267124
4	57267197
4	57267613
4	57267625
4	57269601
4	57269603
4	57272598
4	57272731
4	57272775
4	57273840
4	57273847
4	57273917
4	57301411
4	57301436
4	57301483
4	110769309
4	110769344
4	110769345
4	110769387
4	110769448
4	110769466
4	110772627
4	110772711
4	110772801
4	110772815
4	110772823
4	110772874
4	110773048
4	110773049
4	110773054
4	110773067
4	110773108
4	110773138
4	110788739
4	110788909
4	110789015
4	110789140
4	110789141
4	110790911
4	110791064
4	110791087
4	110791095
4	110791131
4	110791413
4	110791414
4	110791453
4	110791485
4	110791543
4	110791544
4	110791654
4	110791806
4	110791826
4	110791896
4	110791952
4	110791953
4	155155731
4	155155793
4	155155904
4	155155914
4	155156081
4	155156207
4	155156247
4	155156380
4	155156381
4	155156412
4	155156542
4	155156592
4	155156750
4	155156751
4	155156875
4	155156965
4	155157015
4	155157067
4	155157114
4	155157143
4	155157160
4	155157231
4	155157412
4	155157531
4	155157605
4	155157871
4	155157953
4	155157961
4	155158010
4	155158104
4	155158210
4	155158259
4	155158284
4	155161656
4	155161666
4	155161679
4	155161887
4	155161910
4	155163725
4	155163732
4	155163744
4	155163777
4	155163783
4	155163784
4	155163847
4	155163910
4	155176835
4	155180565
4	155180584
4	155180678
4	155180724
4	155181014
4	155191126
4	155191162
4	155191193
4	155191194
4	155191270
4	155218941
4	155219005
4	155219027
4	155219037
4	155219318
4	155219351
4	155219361
4	155219373
4	155219382
4	155219428
4	155219465
4	155219467
4	155219549
4	155219662
4	155219746
4	155219775
4	155219784
4	155219788
4	155219793
4	155219803
4	155219829
4	155219886
4	155225736
4	155225739
4	155225766
4	155225784
4	155225951
4	155226287
4	155226311
4	155226421
4	155236962
4	155237027
4	155237036
4	155237039
4	155237089
4	155237097
4	155237152
4	155237153
4	155237166
4	155237168
4	155237174
4	155241438
4	155241572
4	155241735
4	155242011
4	155242207
4	155243369
4	155243430
4	155243447
4	155243573
4	155243603
4	155243604
4	155243612
4	155243649
4	155243650
4	155243653
4	155243710
4	155249272
4	155249289
4	155250556
4	155250570
4	155250660
4	155250701
4	155250786
4	155250839
4	155250842
4	155252753
4	155253661
4	155253684
4	155253742
4	155254136
4	155254180
4	155254215
4	155254246
4	155254256
4	155254265
4	155254267
4	155254269
4	155254387
4	155254398
4	155255954
4	155256177
4	155256205
4	155264427
4	155264465
4	155264550
4	155264637
4	155264719
4	155278439
4	155278473
4	155287317
4	155287340
4	155287342
4	155287355
4	155287502
4	155287503
4	155287504
4	155287506
4	155287510
4	155287535
4	155287584
4	155287612
4	155294983
4	155295015
4	155295049
4	155295166
4	155298320
4	155298536
4	155305341
4	155305451
4	155305491
4	155305498
4	155312272
4	155312286
4	155312311
4	155312353
4	155312389
4	155312408
4	155312443
4	155410356
4	155410407
4	155410409
4	155410504
4	155410599
4	155410650
4	155410667
4	155410678
4	155410731
4	155410822
4	155410909
4	155410926
4	155411024
4	155411104
4	155411212
4	155411234
4	155412180
4	155412405
5	6737571
5	6737576
5	6737775
5	6737779
5	6739716
5	6739736
5	6739791
5	6739825
5	6740005
5	6740041
5	6740043
5	6742588
5	6742735
5	6746240
5	6746247
5	6746258
5	6746550
5	6746648
5	6748518
5	6748659
5	6749587
5	6749590
5	6749622
5	6749639
5	6749804
5	6750448
5	6750558
5	6750580
5	6751208
5	6753013
5	6754682
5	6754713
5	6754762
5	6754779
5	6754803
5	56161513
5	56161632
5	56168499
5	56168510
5	56168530
5	56170758
5	56170813
5	56174891
5	56174922
5	56174925
5	56176496
5	56176594
5	56177011
5	56177098
5	56177372
5	56177582
5	56177642
5	56177656
5	56177743
5	56177784
5	56177823
5	56177848
5	56177979
5	56178085
5	56178429
5	56178615
5	56178617
5	56178634
5	56178648
5	56178666
5	56178698
5	56179321
5	56179332
5	56179341
5	56179441
5	56179465
5	56179470
5	56180480
5	56180646
5	56180654
5	56180656
5	56180672
5	56183323
5	56183381
5	56183413
5	56184181
5	56189315
5	56189362
5	56189383
5	56189445
5	56189461
5	56189464
5	56189466
5	56189490
5	56189507
5	56189509
5	82406944
5	82407014
5	82407036
5	82407037
5	82407049
5	82407063
5	82407070
5	82407073
5	82407074
5	82407098
5	82407101
5	82407105
5	82491674
5	82491697
5	82500692
5	82500734
5	82554317
5	82554375
5	82606551
5	82606628
5	82606698
5	82648781
5	82648785
5	82648800
5	82648828
5	82648883
5	82648889
5	82648977
5	82649026
5	82649057
6	35420628
6	35420719
6	35423662
6	35423827
6	35423886
6	35424067
6	35425263
6	35425274
6	35425300
6	35425416
6	35425990
6	35426048
6	35426122
6	35426175
6	35427241
6	35430558
6	35430645
6	35430686
6	35430718
6	35430727
6	35434010
6	35434083
6	35434099
6	35434121
6	90642117
6	90647759
6	90647760
6	90647773
6	90660169
6	90660319
6	90660485
6	90660573
6	90660581
6	90660846
6	90660928
6	90661242
6	90718396
6	90718429
6	90718549
6	90718594
6	111621182
6	111621282
6	111621320
6	111621340
6	111621382
6	111628597
6	111628771
6	111630937
6	111630939
6	111630974
6	111631068
6	111631142
6	111631198
6	111631243
6	111631293
6	111631308
6	111632182
6	111632230
6	111632234
6	111632247
6	111632252
6	111632420
6	111650833
6	111650927
6	111650965
6	111652847
6	111652855
6	111652946
6	111652956
6	111654372
6	111665248
6	111665259
6	111665318
6	111670318
6	111670339
6	111670437
6	111672951
6	111672976
6	111672986
6	111678131
6	111678225
6	111678231
6	111678232
6	111679869
6	111679888
6	111679930
6	111679966
6	111680144
6	111680156
6	111685036
6	111685072
6	111685151
6	111685193
6	111685203
6	111688170
6	111688209
6	111688215
6	111688236
6	111688635
6	111688670
6	111688680
6	111688681
6	111688682
6	111688707
6	111688927
6	111689004
6	111693724
6	111693768
6	111694105
6	111694114
6	111694124
6	111694187
6	111694343
6	111694395
6	111694487
6	111694489
6	111694493
6	111694908
6	111695268
6	111695281
6	111695344
6	111695631
6	111695653
6	111695887
6	111695899
6	111696050
6	111696091
6	111696129
6	111696130
6	111696132
6	111696203
6	111696257
6	111696336
6	111696370
6	111696392
6	111696437
6	111696466
6	111696852
6	111697189
6	111697193
6	111697203
6	111697320
6	111697546
6	111697655
6	111697684
6	111697733
6	111702556
6	111702604
6	111708856
6	111708874
6	111708884
6	111708895
6	111708914
6	111709050
6	111709089
6	111709213
6	111710335
6	111710353
6	111711339
6	111711371
6	111711386
6	111711388
6	111711394
6	111726691
6	111737414
6	111737671
6	111737672
6	152163606
6	152163656
6	152163716
6	152163757
6	152201762
6	152201798
6	152201824
6	152201875
6	152201953
6	152265398
6	152265432
6	152265483
6	152265659
6	152332744
6	152332780
6	152332825
6	152332853
6	152332884
6	152332910
6	152332941
6	152332953
6	152419719
6	152419749
6	152420026
6	152420095
7	6017189
7	6017232
7	6026530
7	6026685
7	6026775
7	6029563
7	6029628
7	6029637
7	6031675
7	6031676
7	6038703
7	6038722
7	6042180
7	6042305
7	6042347
7	6042349
7	6045385
7	6048520
7	6048522
7	6048556
7	6048597
7	6048609
7	6048618
7	6048703
7	16832505
7	16832528
7	16832644
7	16834523
7	16834543
7	16834551
7	16834582
7	16834597
7	16834679
7	16834690
7	16837248
7	16837249
7	16837404
7	16839315
7	16839341
7	16839358
7	16839368
7	16840774
7	16840815
7	16840997
7	16841063
7	16841440
7	122337869
7	122338037
7	122338059
7	122338234
7	122338239
7	122338252
7	122338255
7	122338299
7	122338343
7	122338615
7	122338639
7	122338731
7	122338831
7	122338930
7	122338970
7	152345726
7	152345762
7	152345950
8	6266774
8	6266783
8	6266785
8	6266867
8	6266909
8	6272138
8	6272156
8	6272164
8	6272167
8	6272185
8	6272220
8	6272230
8	6272353
8	6293527
8	6293611
8	6293680
8	6296514
8	6296550
8	6296609
8	6296649
8	6299644
8	6299652
8	6299656
8	6299671
8	6299679
8	6299683
8	6302033
8	6302418
8	6302469
8	6302493
8	6302495
8	6302612
8	6302627
8	6302671
8	6302701
8	6302941
8	6302964
8	6302971
8	6302981
8	6303025
8	6303028
8	6312683
8	6312709
8	6312735
8	6335103
8	6335111
8	6335208
8	6338306
8	6338422
8	6357307
8	6357433
8	6357434
8	6357449
8	6357450
8	6357463
8	6357466
8	6478956
8	6478957
8	6478960
8	6478986
8	6479042
8	6500532
8	32463004
8	32463062
8	32463065
8	32463079
8	32463105
8	32463137
8	32463146
8	32463178
8	32463206
8	32463216
8	32471976
8	32471982
8	32472019
8	32472023
8	32474344
8	32474358
8	32474446
8	32474449
8	32474462
8	32474481
8	32505337
8	32505372
8	32505390
8	32505595
8	32505615
8	32505633
8	32585361
8	32585412
8	32585423
8	32585464
8	32599476
8	32599545
8	32599586
8	32599587
8	32599651
8	32599654
8	32600266
8	32600269
8	32600302
8	32600348
8	32611839
8	32611970
8	32613930
8	32613983
8	32616886
8	32617632
8	32617640
8	32617643
8	32617752
8	32617888
8	32620692
8	32620699
8	32620720
8	32620843
8	32620872
8	32621247
8	32621346
8	32621362
8	32621421
8	32621630
8	32621637
8	32621655
8	32621805
8	32621844
8	48686618
8	48686651
8	48686653
8	48686796
8	48686942
8	48689366
8	48689449
8	48689454
8	48689499
8	48689528
8	48689529
8	48689535
8	48689551
8	48689573
8	48690931
8	48690935
8	48690941
8	48690955
8	48690968
8	48691064
8	48691068
8	48691175
8	48691198
8	48691244
8	48691554
8	48691582
8	48691637
8	48691645
8	48691675
8	48691677
8	48694614
8	48694660
8	48694884
8	48694890
8	48694998
8	48695018
8	48695175
8	48695210
8	48695211
8	48696249
8	48696360
8	48696412
8	48697592
8	48697752
8	48697830
8	48697839
8	48710880
8	48710955
8	48710970
8	48711857
8	48713250
8	48713457
8	48713510
8	48713557
8	48715854
8	48715855
8	48719844
8	48719895
8	48729951
8	48729959
8	48729960
8	48730053
8	48730122
8	48733354
8	48733384
8	48733388
8	48733399
8	48733471
8	48733479
8	48733491
8	48734205
8	48736379
8	48736508
8	48736514
8	48736516
8	48739063
8	48739066
8	48739305
8	48743236
8	48744473
8	48746836
8	48748920
8	48749039
8	48749988
8	48749989
8	48749993
8	48749995
8	48752517
8	48752535
8	48752594
8	48752690
8	48752739
8	48761668
8	48761675
8	48761840
8	48766714
8	48769691
8	48769846
8	48769853
8	48770975
8	48770983
8	48771028
8	48771116
8	48771243
8	48771414
8	48771537
8	48772014
8	48772057
8	48772312
8	48772402
8	48772414
8	48773447
8	48773467
8	48773572
8	48774552
8	48774553
8	48774568
8	48774573
8	48774580
8	48774581
8	48774617
8	48774640
8	48774704
8	48774710
8	48774734
8	48774918
8	48775016
8	48776164
8	48776189
8	48777171
8	48777271
8	48777285
8	48777286
8	48777288
8	48777317
8	48777322
8	48793915
8	48794014
8	48794444
8	48794450
8	48794480
8	48794623
8	48794670
8	48794679
8	48794725
8	48794773
8	48800245
8	48800264
8	48801040
8	48801066
8	48801087
8	48801133
8	48801480
8	48801554
8	48802702
8	48802719
8	48802740
